dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4
0.01,0.01,0.4,40,866.34,849.952,1103,-0.636526,1099,5,2,12,7,8,3,3,1,0,-0.00809095,0.986797,0,0.148429,0.000245972,85.3951,73.7223,23.9738,68.8709,94.5482,
0.01,0.01,0.4,40,866.34,850.958,1104,-0.30921,1102,4,1,12,8,7,3,2,2,0,0.0152223,0.999082,0,0.171481,0.000319611,85.397,73.7629,23.9552,68.9005,94.5468,
0.01,0.01,0.4,40,866.34,851.947,1105,-1.24946,1100,4,3,10,6,9,2,4,2,0,0.000133066,1.0074,2,0.168964,0.000250143,85.4295,73.7096,23.9499,68.9022,94.5525,
0.01,0.01,0.4,40,866.34,852.972,1106,-0.304333,1105,3,2,11,8,8,2,2,1,0,0.00804521,0.990031,1,0.164341,0.000234836,85.4343,73.6999,23.9461,68.9008,94.553,
0.01,0.01,0.4,40,866.34,853.698,1108,-0.872544,1105,1,1,14,13,9,6,2,0,0,-0.00501495,0.992912,0,0.148002,0.000227596,85.4315,73.7088,23.9379,68.8966,94.5517,
0.01,0.01,0.4,40,866.34,853.582,1107,-0.658729,1106,3,2,11,8,9,3,3,1,0,-0.0130773,1.00441,2,0.165042,0.000192716,85.4354,73.6948,23.9304,68.89,94.5517,
0.01,0.01,0.4,40,866.34,855.492,1109,-1.04945,1107,4,0,13,9,8,4,4,1,0,-0.0109923,0.997471,3,0.186616,0.000174072,85.4207,73.6876,23.9446,68.8894,94.5562,
0.01,0.01,0.4,40,866.34,855.66,1110,-0.897789,1109,5,0,11,6,7,2,5,3,0,0.00709575,0.995974,0,0.196342,0.000161026,85.4085,73.6695,23.9527,68.898,94.5517,
0.01,0.01,0.4,40,866.34,856.761,1111,-0.307153,1107,4,2,10,6,9,3,5,2,0,-0.00145592,0.997416,1,0.150558,0.000181008,85.4284,73.6681,23.9287,68.911,94.5453,
0.01,0.01,0.4,40,866.34,856.899,1112,-0.660048,1109,5,3,12,7,8,4,3,2,0,-0.0120695,1.00012,0,0.182086,0.000195756,85.4072,73.7048,23.9463,68.8966,94.5539,
0.01,0.01,0.4,40,866.34,858.197,1113,-0.511694,1109,4,2,10,6,7,1,7,3,0,0.00763688,0.998238,1,0.191463,0.000138318,85.4036,73.6791,23.9436,68.893,94.563,
0.01,0.01,0.4,40,866.34,859.922,1115,-0.256897,1111,3,3,12,9,7,1,0,0,0,0.0090992,0.984286,0,0.125482,0.000170011,85.4257,73.6698,23.9128,68.9277,94.5528,
0.01,0.01,0.4,40,866.34,859.702,1114,-0.0917024,1113,2,1,12,10,9,5,1,1,0,0.00914974,0.997632,1,0.194879,0.000103915,85.4085,73.6701,23.9349,68.8882,94.5736,
0.01,0.01,0.4,40,866.34,861.09,1117,-0.041704,1116,0,0,12,12,9,4,0,0,0,0.00713766,1.02547,2,0.222945,6.9949e-05,85.4122,73.655,23.9092,68.8834,94.5602,
0.01,0.01,0.4,40,866.34,860.422,1116,-1.0863,1114,0,0,12,12,9,3,1,0,0,-0.00182633,0.98658,1,0.208732,9.86275e-05,85.4144,73.6619,23.9293,68.8943,94.5666,
0.01,0.01,0.4,40,866.34,862.226,1119,-0.078733,1117,1,0,12,11,9,5,1,1,0,0.0184598,1.01097,2,0.211747,4.60772e-05,85.4089,73.6681,23.913,68.8726,94.5725,
0.01,0.01,0.4,40,866.34,863.562,1120,-1.07197,1119,1,0,12,11,9,3,0,0,0,0.00572175,0.996877,2,0.196899,5.57979e-05,85.4063,73.6584,23.8897,68.8527,94.5799,
0.01,0.01,0.4,40,866.34,861.672,1118,-0.632802,1117,2,1,11,9,9,3,1,1,0,0.00154745,0.989716,0,0.21676,7.82732e-05,85.4169,73.6639,23.8962,68.8916,94.5548,
0.01,0.01,0.4,40,886.445,864.049,1122,-0.272371,1120,1,1,11,10,8,1,1,0,0,-0.00527795,0.979076,0,0.169934,0.000144267,85.4179,73.6467,23.8726,68.8651,94.5811,
0.01,0.01,0.4,40,886.445,863.818,1121,-0.294138,1119,2,1,11,9,8,1,3,0,0,-0.00371614,1.00074,1,0.205007,0.000271903,85.3899,73.662,23.9226,68.8624,94.5601,
0.01,0.01,0.4,40,886.445,866.224,1124,-1.2363,1123,2,1,10,8,9,4,4,4,0,0.00628515,0.999397,0,0.214559,0.000162448,85.4115,73.6722,23.8846,68.8754,94.5739,
0.01,0.01,0.4,40,886.445,866.249,1125,-1.31259,1121,5,4,11,6,8,1,4,1,0,-0.0088736,1.00033,1,0.200218,0.000275627,85.3942,73.665,23.9352,68.8655,94.5658,
0.01,0.01,0.4,40,886.445,865.871,1123,-0.499721,1120,2,1,9,7,8,3,6,5,0,0.00443977,0.995412,2,0.203396,0.000176406,85.418,73.664,23.8801,68.8679,94.566,
0.01,0.01,0.4,40,886.445,866.846,1126,-1.32181,1123,6,5,11,5,8,2,4,2,0,-0.0134413,1.00814,2,0.205124,0.000164382,85.4146,73.6693,23.8801,68.8637,94.5827,
0.01,0.01,0.4,40,886.445,868.656,1128,-0.698849,1125,2,0,12,10,8,3,1,1,0,-0.0150624,0.998771,0,0.189094,0.000275865,85.3948,73.6552,23.9251,68.8568,94.5538,
0.01,0.01,0.4,40,886.445,868.342,1127,-0.434976,1126,3,1,13,10,9,5,0,0,0,-0.0074117,1.00833,1,0.202832,0.000151107,85.4229,73.6636,23.8806,68.8774,94.5779,
0.01,0.01,0.4,40,886.445,870.273,1130,-0.657952,1129,1,0,12,11,8,2,2,0,0,-0.0116841,0.995099,1,0.203266,0.000126512,85.4258,73.6474,23.877,68.8604,94.6023,
0.01,0.01,0.4,40,886.445,869.891,1129,-0.00499841,1126,2,2,12,10,9,4,2,0,0,-0.00245035,1.01312,1,0.207062,0.00015271,85.425,73.6581,23.861,68.8665,94.6039,
0.01,0.01,0.4,40,886.445,871.338,1132,-1.0156,1127,1,1,12,11,9,4,1,1,0,0.0116831,0.983709,0,0.204695,0.000221263,85.4306,73.6614,23.8839,68.8589,94.5501,
0.01,0.01,0.4,40,886.445,870.696,1131,-1.30711,1130,3,1,11,8,8,2,4,2,0,0.00491505,1.00268,2,0.213711,0.000127283,85.4301,73.6352,23.8723,68.8631,94.6168,
0.01,0.01,0.4,40,886.445,872.638,1133,-1.2478,1131,2,1,11,9,8,1,2,1,0,-0.00554113,0.985957,1,0.229974,9.52479e-05,85.4322,73.6201,23.8674,68.8799,94.6195,
0.01,0.01,0.4,40,886.445,874.006,1135,-0.884096,1134,4,0,10,6,8,1,3,2,0,0.000175682,0.993614,0,0.207828,0.000127588,85.4174,73.6543,23.8828,68.8705,94.5843,
0.01,0.01,0.4,40,886.445,873.748,1134,-0.710972,1131,4,3,11,7,9,4,3,2,0,-0.00155443,0.992518,1,0.208627,0.000115271,85.4221,73.6391,23.8631,68.8682,94.6042,
0.01,0.01,0.4,40,886.445,874.408,1136,-1.26421,1133,5,3,12,7,7,2,8,2,0,-0.0146609,0.991302,1,0.223552,5.38802e-05,85.4129,73.621,23.8728,68.8824,94.6113,
0.01,0.01,0.4,40,886.445,877.093,1139,-0.534003,1137,5,3,10,5,7,1,3,3,0,-0.00288256,1.00928,0,0.210656,0.000112581,85.4388,73.618,23.8573,68.8803,94.6174,
0.01,0.01,0.4,40,886.445,875.673,1137,-1.06864,1136,4,2,12,8,9,4,5,1,0,-0.0106458,0.999245,2,0.216423,9.38029e-05,85.4123,73.6277,23.8531,68.8787,94.6084,
0.01,0.01,0.4,40,886.445,878.112,1140,-0.646456,1138,3,1,12,9,8,3,2,1,0,-0.0165364,0.993698,0,0.247249,0.000180593,85.3752,73.6401,23.8603,68.8754,94.6229,
0.01,0.01,0.4,40,886.445,876.866,1138,-0.895003,1137,3,1,11,8,7,2,4,3,0,-0.00107638,1.00274,2,0.230274,0.000102479,85.3986,73.6271,23.8669,68.8733,94.6098,
0.01,0.01,0.4,40,886.445,879.749,1141,-1.0615,1138,2,0,12,10,9,4,1,1,0,0.00582233,0.98759,3,0.242486,5.99537e-05,85.4128,73.6174,23.869,68.875,94.6048,
0.01,0.01,0.4,40,886.445,879.893,1142,-0.0729501,1141,2,1,12,10,9,5,3,1,0,0.00767822,0.999952,0,0.250903,6.12057e-05,85.4095,73.6065,23.8605,68.8767,94.6047,
0.01,0.01,0.4,40,886.445,880.496,1143,-0.273141,1141,0,0,12,12,7,2,2,1,0,0.0154021,0.994193,1,0.228697,6.38736e-05,85.3998,73.6247,23.8787,68.8827,94.6049,
0.01,0.01,0.4,40,886.445,880.935,1144,-0.776023,1143,3,1,13,10,10,6,0,0,0,-0.0113806,0.999051,1,0.211225,8.14853e-05,85.3902,73.6108,23.8924,68.8833,94.6232,
0.01,0.01,0.4,40,886.445,883.122,1146,-0.87043,1144,1,0,9,8,9,2,4,3,0,0.00313644,0.997974,0,0.206229,8.46734e-05,85.3898,73.6059,23.9016,68.8921,94.6148,
0.01,0.01,0.4,40,906.554,881.483,1145,-0.638555,1141,2,2,11,9,9,3,3,1,0,0.0176867,1.00439,1,0.243813,0.000111565,85.4045,73.6127,23.8864,68.8875,94.6099,
0.01,0.01,0.4,40,906.554,884.802,1148,-0.867323,1147,2,1,13,11,10,6,3,0,0,0.00198096,1.00632,1,0.245006,0.000173463,85.4259,73.6047,23.8861,68.8821,94.6014,
0.01,0.01,0.4,40,906.554,884.489,1147,-1.05529,1145,4,2,12,8,9,3,0,0,0,0.0159679,1.01343,2,0.252126,0.000122958,85.4095,73.6047,23.8795,68.8893,94.609,
0.01,0.01,0.4,40,906.554,885.661,1149,-0.277176,1148,2,0,11,9,8,1,2,0,0,0.0152619,1.01219,2,0.233496,0.000157506,85.428,73.6052,23.8868,68.8901,94.6069,
0.01,0.01,0.4,40,906.554,886.171,1150,-0.42417,1147,2,1,13,11,9,5,1,0,0,0.021149,0.987507,0,0.250115,0.000139561,85.4112,73.6081,23.8847,68.8829,94.6047,
0.01,0.01,0.4,40,906.554,886.56,1151,-0.701205,1149,1,1,11,10,9,3,1,1,0,-0.00202961,1.01221,1,0.231801,0.000221513,85.444,73.6046,23.872,68.8697,94.6025,
0.01,0.01,0.4,40,906.554,888.578,1154,-0.920009,1153,4,2,10,6,8,1,4,2,0,-0.00196767,0.994162,0,0.262507,0.000162544,85.4491,73.6128,23.8776,68.8871,94.6221,
0.01,0.01,0.4,40,906.554,888.37,1153,-0.268358,1149,3,3,11,8,8,4,6,3,0,0.00464436,0.990618,2,0.248988,0.000130328,85.4287,73.6087,23.8755,68.9011,94.6114,
0.01,0.01,0.4,40,906.554,889.132,1155,-0.238232,1153,4,3,11,7,8,4,5,3,0,0.00183824,1.01551,1,0.242872,0.000154858,85.434,73.6256,23.8733,68.9027,94.6004,
0.01,0.01,0.4,40,906.554,888.302,1152,-1.24027,1151,5,0,12,7,7,2,5,2,0,-0.00327784,1.00818,1,0.218571,0.000184823,85.448,73.6046,23.8785,68.8784,94.6227,
0.01,0.01,0.4,40,906.554,889.408,1156,-1.32402,1152,8,3,11,3,8,1,5,1,0,-0.00342048,1.00046,0,0.220648,0.000161924,85.4315,73.6048,23.8844,68.8808,94.6248,
0.01,0.01,0.4,40,906.554,893.333,1159,-0.520327,1158,6,1,10,4,7,0,3,2,0,-0.00769169,1.00009,0,0.242278,0.000119456,85.4158,73.6339,23.8802,68.8943,94.6166,
0.01,0.01,0.4,40,906.554,892.115,1157,-0.918838,1155,8,5,11,3,7,1,4,2,0,0.00256367,0.990458,2,0.233382,0.000141294,85.4168,73.6228,23.8701,68.8895,94.6062,
0.01,0.01,0.4,40,906.554,892.51,1158,-1.12926,1157,5,3,9,4,7,1,11,5,0,0.0109624,1.00652,1,0.230898,0.000120389,85.4205,73.6161,23.8733,68.8921,94.6138,
0.01,0.01,0.4,40,906.554,894.002,1160,-0.900329,1157,7,1,10,3,8,1,3,2,0,-0.00908216,0.978748,1,0.203045,0.000138912,85.4058,73.6333,23.8819,68.8847,94.6022,
0.01,0.01,0.4,40,906.554,896.172,1162,-0.122615,1161,7,6,9,2,7,0,5,3,0,-0.00993005,0.994164,1,0.20154,9.41032e-05,85.4175,73.6205,23.895,68.9106,94.6198,
0.01,0.01,0.4,40,906.554,896.329,1163,-0.911658,1161,8,3,11,3,7,1,4,2,0,-0.00326667,0.982953,0,0.207339,0.000114544,85.3965,73.6269,23.8556,68.8959,94.6167,
0.01,0.01,0.4,40,906.554,894.547,1161,-0.918278,1160,5,4,10,5,8,4,11,5,0,-0.00348442,0.994394,3,0.201345,0.000104009,85.4088,73.6162,23.8792,68.8926,94.607,
0.01,0.01,0.4,40,906.554,897.904,1165,-0.512505,1162,5,3,10,5,7,2,5,4,0,0.0100667,0.995359,1,0.197729,9.44646e-05,85.4224,73.6165,23.8845,68.9167,94.6346,
0.01,0.01,0.4,40,906.554,897.019,1164,-0.530477,1161,4,2,9,5,8,2,10,4,0,-0.0263707,1.01824,0,0.207259,9.74047e-05,85.415,73.6202,23.8688,68.911,94.612,
0.01,0.01,0.4,40,906.554,899.718,1166,-0.546904,1165,5,4,10,5,7,2,6,4,0,-0.00195513,1.01731,3,0.203672,7.23349e-05,85.4033,73.6116,23.8683,68.9177,94.6255,
0.01,0.01,0.4,40,906.554,899.839,1167,-0.878172,1166,7,2,11,4,7,1,5,2,0,0.00753363,1.00095,0,0.199041,9.86452e-05,85.3887,73.6294,23.8495,68.9236,94.6385,
0.01,0.01,0.4,40,906.554,900.707,1168,-0.28057,1166,2,1,10,8,9,5,9,4,0,0.0012637,0.988222,0,0.219479,9.62232e-05,85.3984,73.5981,23.8789,68.8948,94.6213,
0.01,0.01,0.4,40,906.554,901.843,1170,-0.511045,1169,6,4,9,3,8,0,4,2,0,0.0170123,1.00891,0,0.205928,6.67516e-05,85.392,73.6324,23.8893,68.9227,94.6322,
0.01,0.01,0.4,40,906.554,901.589,1169,-1.28768,1166,5,1,11,6,8,1,2,1,0,0.000606206,1.00239,4,0.20477,5.08439e-05,85.3929,73.621,23.8865,68.9162,94.6114,
0.01,0.01,0.4,40,926.72,903.416,1171,-0.472248,1169,3,0,9,6,8,1,3,3,0,-0.00455951,1.01049,1,0.212992,0.000160816,85.3989,73.6209,23.8884,68.9372,94.6141,
0.01,0.01,0.4,40,926.72,904.563,1173,-0.674005,1169,5,2,12,7,8,4,4,2,0,-0.000316726,0.993855,0,0.195883,9.2689e-05,85.4088,73.6171,23.8812,68.902,94.6063,
0.01,0.01,0.4,40,926.72,905.283,1174,-0.678193,1172,6,3,11,5,9,2,4,0,0,-0.0169801,0.996842,0,0.195634,0.000237072,85.3633,73.6159,23.8794,68.931,94.6289,
0.01,0.01,0.4,40,926.72,903.416,1172,-0.903591,1169,3,2,11,8,7,1,6,2,0,0.00513967,1.01828,1,0.200942,0.000237889,85.3706,73.6137,23.875,68.932,94.6291,
0.01,0.01,0.4,40,926.72,906.492,1175,-0.14897,1171,5,2,8,3,8,2,8,5,0,0.000852057,0.991514,1,0.225481,0.000184117,85.3941,73.6179,23.8775,68.9345,94.6196,
0.01,0.01,0.4,40,926.72,906.823,1176,-0.322052,1175,5,3,11,6,8,1,2,0,0,0.00248602,0.985672,1,0.218962,9.82905e-05,85.4133,73.6372,23.8911,68.9251,94.6041,
0.01,0.01,0.4,40,926.72,907.62,1177,-1.30789,1176,6,4,11,5,8,2,5,2,0,-0.000454754,0.980518,2,0.219761,0.000139569,85.4244,73.6322,23.8911,68.9209,94.5873,
0.01,0.01,0.4,40,926.72,907.893,1179,-0.656593,1178,5,3,12,7,8,4,2,2,0,-0.0162346,0.995011,0,0.222859,0.000153022,85.4256,73.642,23.9122,68.9199,94.5894,
0.01,0.01,0.4,40,926.72,907.847,1178,-0.660268,1177,3,0,10,7,10,4,4,2,0,0.00672319,1.00556,2,0.210275,0.000126669,85.4194,73.6559,23.9082,68.9187,94.5825,
0.01,0.01,0.4,40,926.72,908.951,1180,-1.09857,1178,0,0,12,12,9,3,2,0,0,-0.00255591,1.01335,0,0.193754,0.000140478,85.438,73.6511,23.909,68.91,94.5884,
0.01,0.01,0.4,40,926.72,909.564,1181,-0.407779,1177,2,1,12,10,10,6,1,1,0,-0.0110584,0.991855,2,0.23885,0.000158447,85.4203,73.6233,23.8888,68.9295,94.5853,
0.01,0.01,0.4,40,926.72,910.63,1182,-0.0276158,1181,2,0,12,10,9,4,2,0,0,-0.001106,1.00197,2,0.230342,0.000112532,85.422,73.6324,23.8843,68.9179,94.5965,
0.01,0.01,0.4,40,926.72,912.29,1183,-1.01879,1181,2,0,12,10,9,3,1,0,0,-0.00700557,0.997379,1,0.235805,0.000180595,85.4127,73.6108,23.8916,68.9385,94.5867,
0.01,0.01,0.4,40,926.72,913.325,1185,-0.866548,1183,1,0,13,12,10,6,1,0,0,-0.00534272,1.00589,0,0.217878,0.000179495,85.4233,73.6248,23.8763,68.9339,94.583,
0.01,0.01,0.4,40,926.72,915.795,1187,-0.322462,1186,5,4,10,5,9,4,5,3,0,0.000877951,1.01089,1,0.195258,7.41435e-05,85.4038,73.6631,23.8908,68.9178,94.5918,
0.01,0.01,0.4,40,926.72,912.921,1184,-0.281007,1182,4,3,11,7,8,3,4,2,0,-0.00532133,0.995644,0,0.234131,9.8042e-05,85.4177,73.6445,23.8956,68.9164,94.5971,
0.01,0.01,0.4,40,926.72,916.967,1189,-0.541242,1186,6,4,9,3,8,1,5,3,0,0.0184421,1.00189,0,0.216857,0.000109216,85.4109,73.6322,23.882,68.9293,94.6016,
0.01,0.01,0.4,40,926.72,914.951,1186,-1.11905,1182,3,1,10,7,6,2,6,6,0,0.0106733,0.995422,3,0.207992,0.000133588,85.4244,73.6385,23.8877,68.9327,94.5937,
0.01,0.01,0.4,40,926.72,915.936,1188,-0.262045,1187,5,4,11,6,8,4,7,3,0,0.0122175,1.01351,0,0.199594,8.81028e-05,85.4225,73.6682,23.8829,68.918,94.5896,
0.01,0.01,0.4,40,926.72,918.751,1190,-0.868637,1186,6,2,10,4,8,1,3,2,0,0.000335179,0.983688,2,0.207419,9.96109e-05,85.4177,73.653,23.8784,68.9165,94.5852,
0.01,0.01,0.4,40,926.72,919,1191,-0.917346,1190,4,2,10,6,8,4,5,5,0,-0.0307354,0.986909,1,0.200917,5.13217e-05,85.4045,73.6641,23.88,68.9107,94.6088,
0.01,0.01,0.4,40,926.72,919.329,1192,-0.889184,1190,8,6,11,3,7,2,8,3,0,-0.000438929,0.997415,1,0.211179,9.82819e-05,85.4183,73.6426,23.8969,68.8996,94.5839,
0.01,0.01,0.4,40,926.72,920.468,1194,-0.23611,1191,3,2,11,8,8,5,4,4,0,-0.00657577,0.998127,0,0.198119,9.55936e-05,85.4164,73.6567,23.8673,68.9088,94.6237,
0.01,0.01,0.4,40,926.72,920.156,1193,-0.299033,1192,7,5,11,4,8,1,5,0,0,0.00703412,1.00191,1,0.216552,8.64019e-05,85.4055,73.6592,23.8943,68.9141,94.5853,
0.01,0.01,0.4,40,926.72,921.559,1195,-1.10717,1193,5,4,9,4,7,2,7,6,0,0.00860168,1.01097,1,0.200291,6.96774e-05,85.415,73.6639,23.8942,68.921,94.5992,
0.01,0.01,0.4,40,926.72,923.374,1197,-0.470145,1196,4,1,10,6,7,0,4,2,0,0.0153233,0.99761,2,0.167998,4.63312e-05,85.4133,73.66,23.8898,68.8852,94.5892,
0.01,0.01,0.4,40,926.72,923.374,1196,-0.0905835,1195,4,1,11,7,10,4,3,0,0,0.00864111,1.00929,1,0.184937,5.70303e-05,85.4101,73.6464,23.8886,68.9105,94.6053,
0.01,0.01,0.4,40,946.836,923.881,1199,-1.0926,1197,2,1,11,9,10,5,3,2,0,-0.00976533,1.00616,1,0.19299,8.91904e-05,85.4209,73.6725,23.8839,68.8933,94.6037,
0.01,0.01,0.4,40,946.836,924.122,1200,-0.847002,1199,3,0,12,9,11,6,3,0,0,-0.00944047,1.00361,0,0.206748,0.000113592,85.4041,73.6627,23.8923,68.8997,94.5991,
0.01,0.01,0.4,40,946.836,923.756,1198,-0.231958,1197,3,2,10,7,9,2,3,1,0,-0.00588986,0.992474,2,0.16619,7.9043e-05,85.4031,73.6598,23.8828,68.8876,94.6052,
0.01,0.01,0.4,40,946.836,926.303,1201,-0.257546,1198,4,2,10,6,9,2,1,1,0,0.00902088,1.00036,1,0.172325,9.04686e-05,85.4139,73.6574,23.8953,68.8986,94.6125,
0.01,0.01,0.4,40,946.836,926.72,1202,-1.22931,1198,5,2,11,6,8,3,5,3,0,-0.00214248,0.98677,1,0.183604,5.95941e-05,85.4123,73.6631,23.8754,68.8801,94.6061,
0.01,0.01,0.4,40,946.836,928.307,1205,-0.905284,1203,5,3,11,6,7,2,5,3,0,-0.0247782,0.994028,0,0.181046,0.000106462,85.4026,73.6603,23.8834,68.9001,94.5993,
0.01,0.01,0.4,40,946.836,928.136,1203,-0.274804,1202,5,3,11,6,8,2,5,1,0,0.027954,0.998041,3,0.184294,0.000104237,85.4043,73.6476,23.8823,68.8903,94.6009,
0.01,0.01,0.4,40,946.836,928.161,1204,-0.472347,1201,3,0,9,6,8,2,7,4,0,0.0218823,0.99899,0,0.179777,7.95009e-05,85.4165,73.6475,23.8803,68.9003,94.6171,
0.01,0.01,0.4,40,946.836,928.962,1206,-0.856767,1203,7,2,10,3,8,0,2,1,0,0.00697083,0.987415,1,0.183896,0.000121242,85.4114,73.6364,23.8838,68.896,94.6006,
0.01,0.01,0.4,40,946.836,931.601,1207,-0.705366,1203,1,0,12,11,8,4,3,2,0,-0.00294462,0.995238,1,0.180018,7.80255e-05,85.3956,73.6516,23.87,68.8828,94.6134,
0.01,0.01,0.4,40,946.836,932.496,1210,-1.06298,1207,2,2,11,9,10,4,1,1,0,0.00369579,0.990391,0,0.177937,0.000102757,85.3948,73.6306,23.8604,68.8922,94.6236,
0.01,0.01,0.4,40,946.836,932.46,1209,-0.247023,1208,1,1,11,10,8,2,1,1,0,-0.0067285,1.01657,2,0.176595,0.000177495,85.4413,73.6588,23.8936,68.9147,94.5906,
0.01,0.01,0.4,40,946.836,932.113,1208,-0.68854,1206,2,2,12,10,8,2,3,0,0,-0.00356739,1.00913,1,0.175028,0.000158418,85.4366,73.6497,23.8738,68.91,94.5835,
0.01,0.01,0.4,40,946.836,932.93,1211,-0.392463,1209,0,0,13,13,9,5,0,0,0,-0.00680414,1.00668,1,0.161205,0.000210607,85.4479,73.6407,23.8937,68.9163,94.5939,
0.01,0.01,0.4,40,946.836,935.315,1212,-0.792308,1211,0,0,13,13,10,7,1,1,0,-0.00812469,1.00395,1,0.149577,0.000160765,85.4422,73.6512,23.8866,68.9101,94.599,
0.01,0.01,0.4,40,946.836,936.06,1214,-0.677347,1213,3,2,11,8,9,4,5,2,0,-0.00608503,0.993118,0,0.19573,0.000159977,85.4301,73.6632,23.8887,68.9037,94.5711,
0.01,0.01,0.4,40,946.836,935.631,1213,-1.03801,1209,4,1,13,9,8,5,2,2,0,0.0048231,1.01561,2,0.193086,0.000178915,85.4403,73.6654,23.8809,68.919,94.5766,
0.01,0.01,0.4,40,946.836,937.423,1215,-1.0616,1212,2,0,11,9,10,4,4,1,0,-0.00879349,1.0055,1,0.16525,0.000146906,85.4526,73.6565,23.8711,68.9008,94.5888,
0.01,0.01,0.4,40,946.836,939.44,1217,-0.638829,1213,7,3,12,5,8,3,4,1,0,-0.0143701,0.993638,1,0.189671,0.000132067,85.4303,73.6602,23.8854,68.8973,94.5841,
0.01,0.01,0.4,40,946.836,937.871,1216,-0.873629,1215,6,2,10,4,8,3,7,4,0,0.00251941,1.00967,0,0.173866,0.000186312,85.4588,73.6496,23.8776,68.9028,94.5832,
0.01,0.01,0.4,40,946.836,939.979,1218,-0.907051,1217,4,4,11,7,7,1,5,2,0,0.0156794,0.989694,1,0.188067,0.000145298,85.4262,73.647,23.8969,68.8919,94.59,
0.01,0.01,0.4,40,946.836,940.574,1219,-0.327645,1218,5,2,11,6,8,1,3,0,0,-0.00708905,1.0086,1,0.18061,8.17516e-05,85.4141,73.661,23.8905,68.8765,94.6096,
0.01,0.01,0.4,40,946.836,941.227,1220,-0.302361,1219,2,0,10,8,9,3,4,2,0,0.012239,1.00957,2,0.169422,7.57803e-05,85.4176,73.6674,23.8827,68.8741,94.6109,
0.01,0.01,0.4,40,946.836,942.468,1221,-0.0902445,1220,4,0,11,7,10,4,0,0,0,0.0132735,0.987584,1,0.158421,5.75442e-05,85.4351,73.6653,23.8791,68.8812,94.6299,
0.01,0.01,0.4,40,946.836,942.62,1222,-0.662383,1220,1,1,11,10,9,2,2,0,0,0.012908,0.995472,2,0.165689,6.13577e-05,85.4213,73.6609,23.8833,68.8891,94.6129,
0.01,0.01,0.4,40,967.03,944.132,1224,-0.455803,1222,1,0,12,11,10,5,0,0,0,0.0205322,1.00415,0,0.151771,0.000181223,85.4141,73.668,23.8847,68.899,94.6066,
0.01,0.01,0.4,40,967.03,943.993,1223,-0.689565,1221,0,0,12,12,8,2,0,0,0,-0.00759129,1.00365,0,0.184647,0.000152313,85.4247,73.6531,23.8729,68.8815,94.6243,
0.01,0.01,0.4,40,967.03,946.196,1227,-1.2476,1225,3,3,10,7,9,1,3,1,0,0.00203975,1.00407,1,0.165191,0.000145663,85.4075,73.6694,23.8503,68.8958,94.6521,
0.01,0.01,0.4,40,967.03,945.226,1225,-0.245447,1222,2,0,11,9,8,2,5,1,0,-0.0165064,0.992904,2,0.15689,0.0001374,85.4159,73.6661,23.8593,68.8823,94.6357,
0.01,0.01,0.4,40,967.03,946.133,1226,-0.521235,1225,4,2,10,6,7,1,5,3,0,0.0104319,0.99038,1,0.153896,0.00015602,85.4131,73.6625,23.8723,68.8793,94.6268,
0.01,0.01,0.4,40,967.03,946.988,1228,-1.27776,1227,7,3,11,4,8,1,2,1,0,-0.00237115,1.0093,2,0.159405,0.000130039,85.4256,73.6779,23.8611,68.9014,94.6458,
0.01,0.01,0.4,40,967.03,947.087,1229,-1.23916,1226,6,3,11,5,8,2,6,2,0,0.0173079,0.997419,0,0.140008,0.000183258,85.4013,73.6624,23.8744,68.8759,94.6352,
0.01,0.01,0.4,40,967.03,948.692,1230,-0.682108,1228,2,1,11,9,9,4,4,2,0,0.00897159,1.0063,0,0.156615,0.000139184,85.4148,73.6675,23.8667,68.8931,94.6378,
0.01,0.01,0.4,40,967.03,948.743,1231,-0.283922,1228,3,1,10,7,9,4,4,3,0,0.00785066,0.990444,2,0.156967,0.000179811,85.4082,73.6868,23.873,68.8982,94.639,
0.01,0.01,0.4,40,967.03,949.994,1232,-0.485323,1231,5,4,10,5,7,1,3,3,0,-0.004473,0.991871,1,0.170624,0.000148553,85.3978,73.6679,23.8599,68.9018,94.6424,
0.01,0.01,0.4,40,967.03,952.99,1236,-0.923292,1234,7,2,10,3,8,1,3,2,0,-0.000299633,1.00954,0,0.143579,0.000174105,85.4248,73.642,23.8726,68.9027,94.6616,
0.01,0.01,0.4,40,967.03,952.528,1235,-0.143322,1232,3,2,10,7,6,0,4,3,0,0.00672481,1.00107,0,0.165955,0.00018464,85.3798,73.6784,23.8572,68.9091,94.6489,
0.01,0.01,0.4,40,967.03,950.996,1233,-0.896235,1231,4,2,11,7,7,1,4,2,0,0.00584627,0.969858,1,0.151847,0.000134145,85.4309,73.6774,23.8858,68.9151,94.6434,
0.01,0.01,0.4,40,967.03,955.017,1237,-0.101032,1234,1,0,12,11,9,4,0,0,0,0.004531,0.986966,2,0.170763,9.76509e-05,85.4424,73.6626,23.8756,68.948,94.651,
